name,url,tree,size,price,promotion
Crunchy Cheese Flavoured Snack 226.8g,https://coldstorage.com.sg/crunchy-cheesy-snacks-134550,snacks-drinks/snacks/chips-crisps,226.8G,$4.95,
FLAMING HOT CRUNCHY,https://coldstorage.com.sg/flaming-hot-crunchy-092072,snacks-drinks/snacks/chips-crisps,226.8G,$4.95,
Potato Chips Honey Dijon 142g,https://coldstorage.com.sg/potato-chips-honey-dijon-017940,snacks-drinks/snacks/chips-crisps,142G,$4.95,
Corn Snack - BBQ Curry 8sX15g (#),https://coldstorage.com.sg/bbq-curry-mp-8s-097988,snacks-drinks/snacks/chips-crisps,120G,$2.85,
Cheddar & Sour Cream 184g,https://coldstorage.com.sg/cheddar-sour-cream-chips-067787,snacks-drinks/snacks/chips-crisps,184.2G,$4.35,5% off
Beetroot Crisps,https://coldstorage.com.sg/beetroot-crisps-164616,snacks-drinks/snacks/chips-crisps,60G,$2.95,
Noodle Snacks - Chicken Flavour 12sX25g (#),https://coldstorage.com.sg/family-pack-snacks-chicken-037518,snacks-drinks/snacks/chips-crisps,300G,$2.45,
Potato Crisps Sour Cream & Onion 147g,https://coldstorage.com.sg/potato-crisp-sour-cream-onion-142894,snacks-drinks/snacks/chips-crisps,147G,$2.75,Buy 2 @ $3.95
Sour Cream & Onion 184g,https://coldstorage.com.sg/potato-chips-sour-cream-onion-102065,snacks-drinks/snacks/chips-crisps,184.2G,$4.35,5% off
Potato Chips Blues,https://coldstorage.com.sg/potato-chips-blues-053709,snacks-drinks/snacks/chips-crisps,5OZ,$6.95,
Crispy Potato Hot & Spicy 80g (#),https://coldstorage.com.sg/cripsy-p-chips-hot-spy-106605,snacks-drinks/snacks/chips-crisps,80G,$1.50,
Potato Chips Sea Salt 142g,https://coldstorage.com.sg/potato-chips-new-york-sea-salt-538691,snacks-drinks/snacks/chips-crisps,142G,$4.95,
Barbeque Flavour 184g,https://coldstorage.com.sg/potato-chips-bbq-120573,snacks-drinks/snacks/chips-crisps,184.2G,$4.35,5% off
Kyushu Seaweed 184.2g,https://coldstorage.com.sg/potato-chips-kyushu-seaweed-068947,snacks-drinks/snacks/chips-crisps,184.2G,$4.35,5% off
Roller Coaster Potato Rings - Cheese 70g,https://coldstorage.com.sg/potato-rings-cheese-554033,snacks-drinks/snacks/chips-crisps,70G,$1.25,
Black Truffle Potato Chips,https://coldstorage.com.sg/black-truffle-potato-chips-098470,snacks-drinks/snacks/chips-crisps,125G,$6.95,
Baked Cashew Nuts 200g (#),https://coldstorage.com.sg/baked-cashew-nuts-154559,snacks-drinks/snacks/nuts-seeds,200G,$5.95,17% off
Baked Almonds 200g (#),https://coldstorage.com.sg/baked-almonds-154558,snacks-drinks/snacks/nuts-seeds,200G,$5.95,17% off
Roasted Peanuts 150g,https://coldstorage.com.sg/roasted-peanuts-113660,snacks-drinks/snacks/nuts-seeds,150G,$1.70,
Baked Macadamia 220g,https://coldstorage.com.sg/baked-macadamia-154557,snacks-drinks/snacks/nuts-seeds,220G,$13.20,
Royal Mix 220g (#),https://coldstorage.com.sg/royal-mix-041492,snacks-drinks/snacks/nuts-seeds,220G,$9.00,
Roasted Cashews 150g,https://coldstorage.com.sg/cashew-nuts-salted-555021,snacks-drinks/snacks/nuts-seeds,150G,$4.70,10% off
USA Baked Walnuts 200g (#),https://coldstorage.com.sg/baked-usa-walnut-041493,snacks-drinks/snacks/nuts-seeds,200G,$7.55,
Baked Almonds 70g (#),https://coldstorage.com.sg/baked-almond-nuts-125307,snacks-drinks/snacks/nuts-seeds,70G,$2.70,
Baked Cashews 70g (#),https://coldstorage.com.sg/baked-cashew-nuts-125306,snacks-drinks/snacks/nuts-seeds,70G,$2.70,
Fruits & Nut Fusion 130g (#),https://coldstorage.com.sg/fruits-nuts-fusion-125302,snacks-drinks/snacks/nuts-seeds,130G,$3.60,
Beetroot Crisps,https://coldstorage.com.sg/beetroot-crisps-164616,snacks-drinks/snacks/nuts-seeds,60G,$2.95,
Natural Cocktail Mix 400g (#),https://coldstorage.com.sg/natural-cocktail-mix-134736,snacks-drinks/snacks/nuts-seeds,400G,$11.00,7% off
Natural Nutty Berries Delight 150g,https://coldstorage.com.sg/natural-nut-bry-delight-157571,snacks-drinks/snacks/nuts-seeds,150G,$4.70,10% off
Seaweed & Wasabi Cashew Nuts Mixed Macadamias 140g,https://coldstorage.com.sg/cashew-w-maca-seaw-wsbi-050258,snacks-drinks/snacks/nuts-seeds,140G,$5.45,
Natural Baked Almond Nuts 150g,https://coldstorage.com.sg/natural-baked-almond-122749,snacks-drinks/snacks/nuts-seeds,150G,$4.70,10% off
Roasted Cashew Nuts 400g (#),https://coldstorage.com.sg/salted-cashews-nut-105999,snacks-drinks/snacks/nuts-seeds,400G,$11.00,7% off
Fruits & Nuts Fusion 270g (#),https://coldstorage.com.sg/fruits-nuts-fusion-102675,snacks-drinks/snacks/nuts-seeds,270G,$5.95,19% off
Raw Walnuts Premium 200g,https://coldstorage.com.sg/ntr-walnuts-118360,snacks-drinks/snacks/nuts-seeds,200G,$9.50,
Natural Baked Pistachios 150g,https://coldstorage.com.sg/pistachios-salted-026387,snacks-drinks/snacks/nuts-seeds,150G,$4.70,10% off
Natural Fruits & Nutty Mix 150g,https://coldstorage.com.sg/natural-healthy-sw-nut-125009,snacks-drinks/snacks/nuts-seeds,150G,$4.70,10% off
Salted Pistachios 310g,https://coldstorage.com.sg/salted-pistachio-060121,snacks-drinks/snacks/nuts-seeds,310G,$10.90,
Natural Baked Almond Nuts 400g (#),https://coldstorage.com.sg/natural-almonds-nut-155420,snacks-drinks/snacks/nuts-seeds,400G,$11.00,7% off
Smoked Almonds 150g,https://coldstorage.com.sg/smoked-almonds-034853,snacks-drinks/snacks/nuts-seeds,150G,$4.70,10% off
Chopped Pecans,https://coldstorage.com.sg/chopped-pecans-150054,snacks-drinks/snacks/nuts-seeds,2.25OZ,$7.95,
Roasted Peanuts 100g,https://coldstorage.com.sg/roasted-peanuts-137519,snacks-drinks/snacks/nuts-seeds,100G,$0.85,
Baked Walnuts & Almonds 100g,https://coldstorage.com.sg/baked-walnuts-almonds-159534,snacks-drinks/snacks/nuts-seeds,100G,$3.65,
Baked Walnuts 130g (#),https://coldstorage.com.sg/baked-walnut-091161,snacks-drinks/snacks/nuts-seeds,130G,$4.70,10% off
Natural Baked Cashew Nuts 150g,https://coldstorage.com.sg/natural-cashews-nut-125008,snacks-drinks/snacks/nuts-seeds,150G,$4.70,10% off
Natural Baked Cashew Nuts 400g,https://coldstorage.com.sg/natural-baked-cashews-157570,snacks-drinks/snacks/nuts-seeds,400G,$11.00,7% off
GARLIC CASHEWS,https://coldstorage.com.sg/garlic-cashews-167057,snacks-drinks/snacks/nuts-seeds,100G,$4.20,
ROSEMARY PISTACHIOS,https://coldstorage.com.sg/rosemary-pistachios-167053,snacks-drinks/snacks/nuts-seeds,100G,$4.20,
Roasted Green Peas 81g,https://coldstorage.com.sg/green-pea-018063,snacks-drinks/snacks/nuts-seeds,81G,$3.05,
Chestnuts 2sX60g,https://coldstorage.com.sg/chestnuts-108860,snacks-drinks/snacks/nuts-seeds,120G,$2.00,
Honey Sunflower Kernels 35g,https://coldstorage.com.sg/honey-sunflower-kernels-039385,snacks-drinks/snacks/nuts-seeds,35G,$0.85,
GOJI BERRY NUT MIX,https://coldstorage.com.sg/goji-berry-nut-mix-167050,snacks-drinks/snacks/nuts-seeds,210G,$8.20,
FIBRE MIX,https://coldstorage.com.sg/fibre-mix-119953,snacks-drinks/snacks/nuts-seeds,150G,$6.95,
Dried Mangoes 200g,https://coldstorage.com.sg/dried-mangoes-025171,snacks-drinks/snacks/fruit-snacks,200G,$6.90,
Dried Mango & Pineapple Mix 80g,https://coldstorage.com.sg/dried-mangoes-papple-mix-156994,snacks-drinks/snacks/fruit-snacks,80G,$3.20,
Beetroot Crisps,https://coldstorage.com.sg/beetroot-crisps-164616,snacks-drinks/snacks/fruit-snacks,60G,$2.95,
Fruit Bar Raspberry 10S,https://coldstorage.com.sg/fruit-bar-rasberry-10s-064491,snacks-drinks/snacks/fruit-snacks,30G,$2.20,
Mixed Fruits Crisps 55g,https://coldstorage.com.sg/mixed-fruits-crisps-157112,snacks-drinks/snacks/fruit-snacks,55G,$2.95,
Raisins Canister (USA) 500g,https://coldstorage.com.sg/seedless-raisins-681221,snacks-drinks/snacks/fruit-snacks,500G,$7.50,
Raisins (USA) 12sX14g,https://coldstorage.com.sg/natural-raisins-12-s-670026,snacks-drinks/snacks/fruit-snacks,14.1G,$3.90,
Pitted Prunes 340g (#),https://coldstorage.com.sg/pitted-prunes-340g-148800,snacks-drinks/snacks/fruit-snacks,340G,$5.45,
Dried Apricots 250g,https://coldstorage.com.sg/apricot-121579,snacks-drinks/snacks/fruit-snacks,250G,$5.65,
Soft Dates With No Added Sugar and Preservatives 200g,https://coldstorage.com.sg/soft-dates-066694,snacks-drinks/snacks/fruit-snacks,200G,$5.80,
Fruit Mix 200g,https://coldstorage.com.sg/fruit-mix-050045,snacks-drinks/snacks/fruit-snacks,200G,$3.40,
Pitted Prunes 125g,https://coldstorage.com.sg/pitted-prunes-125g-148799,snacks-drinks/snacks/fruit-snacks,125G,$2.70,
Dried Mangoes 100g (#),https://coldstorage.com.sg/dried-mangoes-021264,snacks-drinks/snacks/fruit-snacks,100G,$3.50,11% off
GOJI BERRY NUT MIX,https://coldstorage.com.sg/goji-berry-nut-mix-167050,snacks-drinks/snacks/fruit-snacks,210G,$8.20,
California Raisins 12sX14g (#),https://coldstorage.com.sg/ca-raisins-168g-148796,snacks-drinks/snacks/fruit-snacks,168G,$2.95,
California Raisins 500g (#),https://coldstorage.com.sg/ca-raisins-500g-148795,snacks-drinks/snacks/fruit-snacks,500G,$5.95,
Sunmaid California Raisin 283.5g,https://coldstorage.com.sg/california-raisin-283-5g-067512,snacks-drinks/snacks/fruit-snacks,283.G,$5.35,
Pitted Prune (USA) 227g,https://coldstorage.com.sg/pitted-prunes-670039,snacks-drinks/snacks/fruit-snacks,227G,$4.50,
Dried Cranberries 75g,https://coldstorage.com.sg/cranberry-121580,snacks-drinks/snacks/fruit-snacks,75G,$2.95,
WALNUT CRANBERRY NUT MIX,https://coldstorage.com.sg/walnut-cranberry-nut-mix-167052,snacks-drinks/snacks/fruit-snacks,210G,$8.20,
Craisins Original 142g,https://coldstorage.com.sg/craisin-original-007742,snacks-drinks/snacks/fruit-snacks,142g,$2.65,25% off
Natural Raisins,https://coldstorage.com.sg/natural-raisins-670017,snacks-drinks/snacks/fruit-snacks,250G,$4.25,
Sunmaid Raisin USA 6sx30g (#),https://coldstorage.com.sg/seedless-raisin-067508,snacks-drinks/snacks/fruit-snacks,30G,$3.70,
Organic Fruit Snacks 10sX198g,https://coldstorage.com.sg/organic-fruit-snacks-159036,snacks-drinks/snacks/fruit-snacks,19.8G,$10.95,7% off
California Pitted Deglet Nour Dates 283g,https://coldstorage.com.sg/deglet-nour-pitted-dates-005676,snacks-drinks/snacks/fruit-snacks,280G,$8.90,
Iran Rabee Dates 500g,https://coldstorage.com.sg/rabee-dates-500g-iran-005675,snacks-drinks/snacks/fruit-snacks,1PKT,$6.90,
Preserved Tamarind 120g,https://coldstorage.com.sg/tamarind-122577,snacks-drinks/snacks/fruit-snacks,120G,$1.40,
Dried Mango 100g,https://coldstorage.com.sg/dried-mango-166137,snacks-drinks/snacks/fruit-snacks,100G,$3.75,
Dried Mango 200g,https://coldstorage.com.sg/dried-mangoes-021541,snacks-drinks/snacks/fruit-snacks,200G,$5.95,
Dried Mixed Fruits 100g,https://coldstorage.com.sg/dried-mixed-fruit-cranberry-raisins-021542,snacks-drinks/snacks/fruit-snacks,100G,$2.95,
Dried Prunes 120g,https://coldstorage.com.sg/prunes-121581,snacks-drinks/snacks/fruit-snacks,120G,$2.95,
Jackfruit Chips 70g,https://coldstorage.com.sg/jackfruit-chips-166142,snacks-drinks/snacks/fruit-snacks,70G,$2.95,
Fruit and Nut Delight Snack Bar Box 175g,https://coldstorage.com.sg/fruit-nut-delight-052079,snacks-drinks/snacks/fruit-snacks,0175G,$8.50,
Yoghurt Almond and Apricot Bar 40g,https://coldstorage.com.sg/yogh-alm-apricot-bar-166749,snacks-drinks/snacks/fruit-snacks,040G,$2.75,
Berries With Yoghurty Cereal Bar 4sX25g,https://coldstorage.com.sg/berries-w-yoghurty-159348,snacks-drinks/snacks/fruit-snacks,100G,$4.90,
Nutty Choc Cereal Bar 4sX30g,https://coldstorage.com.sg/nutty-choc-cereal-bar-159347,snacks-drinks/snacks/fruit-snacks,120G,$4.90,
Baby Biscuits Spinach 2sX20g,https://coldstorage.com.sg/baby-biscuits-spinach-2s-032929,snacks-drinks/snacks/baby-snacks,1BOX,$4.95,
Baby Cookies Pumpkin 2sx25g,https://coldstorage.com.sg/baby-cookies-pumpkin-2s-032926,snacks-drinks/snacks/baby-snacks,1BOX,$5.95,
Baby Snack- Seaweed 6s,https://coldstorage.com.sg/brown-alga-cracker-6s-153564,snacks-drinks/snacks/baby-snacks,4G,$5.05,
Carrot &Tomato Baby Rice Cracker 2sX7g,https://coldstorage.com.sg/carrot-tomato-baby-rice-cracker-2s-147157,snacks-drinks/snacks/baby-snacks,1BOX,$4.95,
Small Fish Baby Cracker 6s,https://coldstorage.com.sg/small-fish-baby-crker-6s-153565,snacks-drinks/snacks/baby-snacks,4G,$5.05,
Fruit Jelly - Aloe Vera 2sX123g,https://coldstorage.com.sg/aloe-vera-jelly-2s-122214,snacks-drinks/snacks/jellies-puddings,125G,$1.85,
Fruit Jelly - Peach 2sX123g,https://coldstorage.com.sg/peach-jelly-2s-106115,snacks-drinks/snacks/jellies-puddings,125G,$1.85,
Konyaku Grape Jelly 12sX26.3g,https://coldstorage.com.sg/konnyaku-fiber-jelly-grape-143854,snacks-drinks/snacks/jellies-puddings,316G,$3.40,
Milk Pudding - Custard Caramel 2sX95g,https://coldstorage.com.sg/caramel-pudding-2s-136524,snacks-drinks/snacks/jellies-puddings,95G,$1.75,
Mixed Fruit Pudding With Nata De Coco 6sX108g,https://coldstorage.com.sg/mix-fruit-pudding-6s-035847,snacks-drinks/snacks/jellies-puddings,108G,$4.05,
Chin Chow W/ Ginseng 250g,https://coldstorage.com.sg/chin-chow-w-ginseng-075490,snacks-drinks/snacks/jellies-puddings,250G,$1.90,
Chin Chow With Lingzhi 250g,https://coldstorage.com.sg/chin-chow-w-lingzhi-075491,snacks-drinks/snacks/jellies-puddings,250G,$1.90,
Konyaku Mango Jelly 12sX26.3g,https://coldstorage.com.sg/konnyaku-fiber-jelly-mango-143858,snacks-drinks/snacks/jellies-puddings,316G,$3.40,
Konyaku Peach Jelly 12sX26.3g,https://coldstorage.com.sg/konnyaku-fiber-jelly-peach-143856,snacks-drinks/snacks/jellies-puddings,316G,$3.40,
Milk Chocolate Variety Pudding 4s X 92g,https://coldstorage.com.sg/pudding-milk-chocolate-swirl-034654,snacks-drinks/snacks/jellies-puddings,397G,$4.05,
Fruit Jelly - Golden Mango 2sX123g,https://coldstorage.com.sg/golden-mango-jelly-2s-104048,snacks-drinks/snacks/jellies-puddings,125G,$1.85,
Fruit Jelly - Longan Almond 2sX123g,https://coldstorage.com.sg/longan-almond-jelly-2s-121178,snacks-drinks/snacks/jellies-puddings,125G,$1.85,
Fruit Jelly - Orange 2sX123g,https://coldstorage.com.sg/orange-jelly-2s-106117,snacks-drinks/snacks/jellies-puddings,125G,$1.85,
Fruit Jelly - Rambutan Pineapple 2sX123g,https://coldstorage.com.sg/ramutan-pineapple-apple-jelly-2s-155329,snacks-drinks/snacks/jellies-puddings,125G,$1.85,
MARIG CO S/C PUD,https://coldstorage.com.sg/coconut-sweetcorn-puddin-149784,snacks-drinks/snacks/jellies-puddings,95G,$1.75,
Milk Pudding - Chocolate 2sX95g,https://coldstorage.com.sg/pudding-chocolate-dessert-2s-104049,snacks-drinks/snacks/jellies-puddings,95G,$1.75,
Aiee Ice Jelly 300g,https://coldstorage.com.sg/soon-aiee-043731,snacks-drinks/snacks/jellies-puddings,300G,$1.55,
Chestnut Green Bean Cake 300g,https://coldstorage.com.sg/chestnut-green-bean-cake-049141,snacks-drinks/snacks/jellies-puddings,300G,$1.20,
Chin Chow Dessert 300g,https://coldstorage.com.sg/chin-chow-dessert-049139,snacks-drinks/snacks/jellies-puddings,300G,$1.20,
Chin Chow No Sugar Added 500g,https://coldstorage.com.sg/chin-chow-delicious-049138,snacks-drinks/snacks/jellies-puddings,500G,$1.20,
Chin Chow W/ Nata de Coco 250g,https://coldstorage.com.sg/chin-chow-nata-043632,snacks-drinks/snacks/jellies-puddings,250G,$1.90,
Chin Chow With Syrup 2kg,https://coldstorage.com.sg/chin-chow-w-juice-074888,snacks-drinks/snacks/jellies-puddings,2KG,$4.50,
Pandan Chendol 300g,https://coldstorage.com.sg/chendol-pandan-049140,snacks-drinks/snacks/jellies-puddings,300G,$1.20,
Chia Seed Jelly - Grape 200g,https://coldstorage.com.sg/chia-seed-grape-jelly-149530,snacks-drinks/snacks/jellies-puddings,200G,$6.40,
Chia Seed Jelly - Peach 200g,https://coldstorage.com.sg/chia-seed-peach-jelly-149532,snacks-drinks/snacks/jellies-puddings,200G,$6.40,
Shogayu Portion Type 6s,https://coldstorage.com.sg/shogayu-portion-type-171327,snacks-drinks/snacks/jellies-puddings,1PKT,$5.90,
Smoothie Portion Banana 5sX150ml,https://coldstorage.com.sg/smoothe-portion-banana-171324,snacks-drinks/snacks/jellies-puddings,1PKT,$6.90,
Smoothie Portion Mix Berry 5sX150ml,https://coldstorage.com.sg/smoothe-portion-mix-brry-171323,snacks-drinks/snacks/jellies-puddings,1PKT,$6.90,
Smoothie Portion Ringo 5sX150ml,https://coldstorage.com.sg/smoothe-portion-ringo-171325,snacks-drinks/snacks/jellies-puddings,1PKT,$6.90,
Yuzucha Portion Type 6s,https://coldstorage.com.sg/yuzucha-portion-type-171326,snacks-drinks/snacks/jellies-puddings,1PKT,$5.90,
Assorted Jelly Prosperity Basket 300g,https://coldstorage.com.sg/prosperity-bk-asst-jelly-167481,snacks-drinks/snacks/jellies-puddings,300G,$5.95,
Gold Bucket Assorted Jelly Pudding 500g,https://coldstorage.com.sg/gd-bucket-asst-jelly-pd-129965,snacks-drinks/snacks/jellies-puddings,500G,$8.95,
Jelly Cup With Nata De Coco 6sX120g,https://coldstorage.com.sg/cup-jelly-nata-de-coco-141065,snacks-drinks/snacks/jellies-puddings,120G,$2.70,
My Konnyaku Jelly Cups 30s,https://coldstorage.com.sg/my-jelly-30s-122269,snacks-drinks/snacks/jellies-puddings,14G,$2.35,
Thins Pretzel,https://coldstorage.com.sg/thins-pretzel-102070,snacks-drinks/snacks/other-snacks,283.5G,$4.95,
Natural Simply Salted Pop-Up Bowl Popcorn 3sX93.3g,https://coldstorage.com.sg/popcorn-natural-629007,snacks-drinks/snacks/other-snacks,298G,$5.30,
Protein Energy Ball Cashew Caramel 40g,https://coldstorage.com.sg/caramel-nat-energy-ball-170185,snacks-drinks/snacks/other-snacks,40G,$3.30,
Protein Energy Ball Coconut Macadamia 40g,https://coldstorage.com.sg/coconut-nat-energy-ball-170183,snacks-drinks/snacks/other-snacks,40G,$3.30,
Protein Energy Ball Peanut 42g,https://coldstorage.com.sg/peanut-nat-energy-ball-170182,snacks-drinks/snacks/other-snacks,42G,$3.30,
Pretzel Crisps Original,https://coldstorage.com.sg/pretzel-crisps-original-036762,snacks-drinks/snacks/other-snacks,7.2OZ,$6.05,
Wasabi Green Peas 150g,https://coldstorage.com.sg/green-peas-wasabi-064416,snacks-drinks/snacks/other-snacks,150G,$2.15,
Popcorn-Yellow,https://coldstorage.com.sg/popcorn-yellow-631204,snacks-drinks/snacks/other-snacks,907G,$4.90,
POPCORN ORIGINAL,https://coldstorage.com.sg/popcorn-original-150024,snacks-drinks/snacks/other-snacks,150G,$2.80,32% off
Microwave Popcorn,https://coldstorage.com.sg/mw-popcorn-069135,snacks-drinks/snacks/other-snacks,9.6OZ,$6.95,
California Medjool Dates 907g,https://coldstorage.com.sg/medjool-dates-908g-usa-071528,snacks-drinks/snacks/other-snacks,908G,$24.90,
Hello Kitty & Friends Cocoa Flavour Puffs,https://coldstorage.com.sg/hk-frd-cocoa-puffs-170079,snacks-drinks/snacks/other-snacks,50G,$3.50,
Hello Kitty & Friends Strawberry Flavour Puffs,https://coldstorage.com.sg/hk-frd-strawberry-puff-170080,snacks-drinks/snacks/other-snacks,50G,$3.50,
Protein Energy Ball Berry Coconut 40g,https://coldstorage.com.sg/berry-ccnut-energy-ball-170184,snacks-drinks/snacks/other-snacks,40G,$3.30,
Wasabi Coated Green Peas 150g,https://coldstorage.com.sg/wasabi-coated-green-peas-113653,snacks-drinks/snacks/other-snacks,150G,$1.85,
Butter Pop-Up Bowl Popcorn 3sX82.3g,https://coldstorage.com.sg/reden-popcorn-butter-629008,snacks-drinks/snacks/other-snacks,298G,$5.80,
Kettle Corn Pop-Up Bowl Popcorn 3sX93.1g,https://coldstorage.com.sg/kettle-korn-slightly-sweet-and-slightly-045589,snacks-drinks/snacks/other-snacks,279G,$5.30,
Popcorn Organic Kernel 500g,https://coldstorage.com.sg/organic-popcorn-137980,snacks-drinks/snacks/other-snacks,500G,$5.00,
Crunchy Butter Scotch Popcorn 85g,https://coldstorage.com.sg/butterscotch-popcorn-caramel-158641,snacks-drinks/snacks/other-snacks,85G,$1.95,
Iran Shamin Mazafati Dates 600g,https://coldstorage.com.sg/bam-dates-600g-iran-128193,snacks-drinks/snacks/other-snacks,500G,$5.40,
Hello Kitty Travel Box Almond Nougat Candies,https://coldstorage.com.sg/hk-almond-nougat-candies-170078,snacks-drinks/snacks/other-snacks,65G,$9.50,
Chilli Anchovies Crisp 30g,https://coldstorage.com.sg/anchovies-crisp-230018,snacks-drinks/snacks/other-snacks,30G,$1.75,
Organic Chocolate Espresso Puffed Corn,https://coldstorage.com.sg/organic-choc-espresso-167766,snacks-drinks/snacks/other-snacks,5OZ,$3.85,
